Timestamp,Temperature,Humidity
2024-03-30 09:22:02,25.3,60.6
2024-03-30 09:22:22,25.3,60.6
2024-03-30 09:22:42,25.3,60.6
2024-03-30 09:23:02,25.2,60.7
2024-03-30 09:23:22,25.2,60.7
2024-03-30 09:23:42,25.3,60.6
2024-03-30 09:24:02,25.2,60.7
2024-03-30 09:24:22,25.3,60.6
2024-03-30 09:24:42,25.3,60.6
2024-03-30 09:25:02,25.3,60.6
2024-03-30 09:25:22,25.3,60.6
2024-03-30 09:25:42,25.3,60.6
2024-03-30 09:26:02,25.3,60.6
2024-03-30 09:26:22,25.3,60.6
2024-03-30 09:26:42,25.3,60.6
2024-03-30 09:27:02,25.3,60.6
2024-03-30 09:27:22,25.3,60.6
2024-03-30 09:27:42,25.3,60.6
2024-03-30 09:28:02,25.2,60.7
2024-03-30 09:28:22,25.2,60.7
2024-03-30 09:28:42,25.2,60.7
2024-03-30 09:29:02,25.2,60.7
2024-03-30 09:29:22,25.2,60.7
2024-03-30 09:29:42,25.2,60.7
2024-03-30 09:30:02,25.2,60.7
2024-03-30 09:30:22,25.2,60.7
2024-03-30 09:30:42,25.3,60.6
2024-03-30 09:31:02,25.2,60.7
2024-03-30 09:31:22,25.2,60.7
2024-03-30 09:31:42,25.2,60.7
2024-03-30 09:32:02,25.3,60.7
2024-03-30 09:32:22,25.3,60.7
2024-03-30 09:32:42,25.3,60.7
2024-03-30 09:33:02,25.3,60.7
2024-03-30 09:33:22,25.3,60.8
2024-03-30 09:33:42,25.3,60.8
2024-03-30 09:34:02,25.3,60.7
2024-03-30 09:34:22,25.3,60.7
2024-03-30 09:34:42,25.3,60.8
2024-03-30 09:35:02,25.3,60.8
2024-03-30 09:35:22,25.3,60.8
2024-03-30 09:35:42,25.3,60.8
2024-03-30 09:36:02,25.3,60.9
2024-03-30 09:36:22,25.3,60.9
2024-03-30 09:36:42,25.3,60.9
2024-03-30 09:37:02,25.3,60.9
